id,latitude,longitude,hub_id,driver_id,num_items,created_at,started_at,completed_at
3785,37.777592,-122.487798,7,131,2,3/19/14 1:13,3/19/14 1:19,3/19/14 1:24
3786,37.770579,-122.438658,5,48,1,3/19/14 1:13,3/19/14 1:16,3/19/14 1:23
3787,37.800698,-122.433373,4,78,1,3/19/14 1:14,3/19/14 1:15,3/19/14 1:19
3788,37.764337,-122.435332,5,54,1,3/19/14 1:14,3/19/14 1:17,3/19/14 1:28
3789,37.79404,-122.42931,4,79,2,3/19/14 1:15,3/19/14 1:15,3/19/14 1:26
3790,37.75474,-122.43041,2,50,2,3/19/14 1:15,3/19/14 1:17,3/19/14 1:23
3791,37.797989,-122.410406,6,82,1,3/19/14 1:16,3/19/14 1:37,3/19/14 1:43
3792,37.773727,-122.402163,1,38,10,3/19/14 1:18,3/19/14 1:27,3/19/14 1:34
3793,37.773727,-122.402163,1,38,3,3/19/14 1:18,3/19/14 1:34,3/19/14 1:34
3794,37.785875,-122.394505,6,83,1,3/19/14 1:19,3/19/14 1:27,3/19/14 1:50
3795,37.7994,-122.42497,4,122,2,3/19/14 1:19,3/19/14 1:20,3/19/14 1:30
3796,37.78118,-122.452,7,107,2,3/19/14 1:19,3/19/14 1:24,3/19/14 1:30
3797,37.76435,-122.44968,5,39,2,3/19/14 1:19,3/19/14 1:21,3/19/14 1:33
3798,37.795853,-122.422473,8,104,1,3/19/14 1:20,3/19/14 1:24,3/19/14 1:41
3799,37.781804,-122.395192,1,44,2,3/19/14 1:21,3/19/14 1:33,3/19/14 1:44
3800,37.767727,-122.445632,5,126,2,3/19/14 1:21,3/19/14 1:24,3/19/14 1:34
3801,37.79376,-122.40117,6,115,1,3/19/14 1:21,3/19/14 1:26,3/19/14 1:36
3802,37.74809,-122.42487,2,133,1,3/19/14 1:22,3/19/14 1:23,3/19/14 1:29
3803,37.79299,-122.4022,6,97,9,3/19/14 1:22,3/19/14 1:33,3/19/14 1:38
3804,37.753841,-122.453386,5,112,2,3/19/14 1:22,3/19/14 1:24,3/19/14 1:40
3805,37.748651,-122.424606,2,87,3,3/19/14 1:23,3/19/14 1:28,3/19/14 1:31
3806,37.769613,-122.391103,1,132,1,3/19/14 1:23,3/19/14 1:33,3/19/14 1:43
3807,37.761582,-122.387674,1,67,1,3/19/14 1:23,3/19/14 1:25,3/19/14 1:49
3808,37.789665,-122.427894,8,121,2,3/19/14 1:24,3/19/14 1:30,3/19/14 1:41
3809,37.757018,-122.427938,2,49,1,3/19/14 1:24,3/19/14 1:32,3/19/14 1:40
3810,37.78996,-122.41789,8,30,1,3/19/14 1:24,3/19/14 1:28,3/19/14 1:35
3811,37.766198,-122.427783,5,33,1,3/19/14 1:25,3/19/14 1:26,3/19/14 1:39
3812,37.804313,-122.439634,4,99,1,3/19/14 1:25,3/19/14 1:28,3/19/14 1:36
3813,37.783608,-122.415156,8,111,1,3/19/14 1:27,3/19/14 1:30,3/19/14 1:44
3814,37.78828,-122.42528,8,116,1,3/19/14 1:27,3/19/14 1:32,3/19/14 1:40
3815,37.76583,-122.449579,7,129,1,3/19/14 1:27,3/19/14 1:31,3/19/14 1:41
3816,37.75838,-122.42322,2,63,3,3/19/14 1:29,3/19/14 1:34,3/19/14 1:42
3817,37.771738,-122.395649,1,132,1,3/19/14 1:29,3/19/14 1:44,3/19/14 1:54
3818,37.79008,-122.40947,8,81,2,3/19/14 1:30,3/19/14 1:37,3/19/14 1:47
3819,37.778082,-122.443692,5,48,2,3/19/14 1:30,3/19/14 1:33,3/19/14 1:43
3820,37.74622,-122.42495,2,134,1,3/19/14 1:31,3/19/14 1:34,3/19/14 1:42
3821,37.79578,-122.415861,8,55,1,3/19/14 1:31,3/19/14 1:41,3/19/14 1:49
3822,37.784122,-122.441188,5,36,1,3/19/14 1:31,3/19/14 1:32,3/19/14 1:44
3823,37.789719,-122.412298,8,81,2,3/19/14 1:32,3/19/14 1:47,3/19/14 1:52
3824,37.780425,-122.459949,7,90,1,3/19/14 1:32,3/19/14 1:35,3/19/14 1:39
3825,37.781523,-122.441405,5,48,2,3/19/14 1:32,3/19/14 1:43,3/19/14 1:50
3826,37.78888,-122.39869,6,109,2,3/19/14 1:33,3/19/14 1:39,3/19/14 1:55
3827,37.79019,-122.41606,8,81,1,3/19/14 1:33,3/19/14 1:52,3/19/14 2:05
3828,37.782578,-122.410646,1,100,4,3/19/14 1:33,3/19/14 1:39,3/19/14 1:51
3829,37.788537,-122.399139,6,109,1,3/19/14 1:33,3/19/14 1:57,3/19/14 1:59
3830,37.760758,-122.443679,5,126,2,3/19/14 1:34,3/19/14 1:39,3/19/14 1:46
3831,37.78658,-122.401589,6,109,1,3/19/14 1:34,3/19/14 2:00,3/19/14 2:06
3832,37.773421,-122.477826,7,127,1,3/19/14 1:34,3/19/14 1:37,3/19/14 1:48
3833,37.776355,-122.397501,1,103,1,3/19/14 1:34,3/19/14 1:40,3/19/14 1:49
3834,37.79247,-122.42612,8,85,2,3/19/14 1:35,3/19/14 1:46,3/19/14 1:53
3835,37.80499,-122.418816,4,79,1,3/19/14 1:35,3/19/14 1:35,3/19/14 1:47
3836,37.786158,-122.410214,8,30,1,3/19/14 1:35,3/19/14 1:45,3/19/14 2:01
3837,37.758614,-122.419625,2,125,1,3/19/14 1:36,3/19/14 1:39,3/19/14 1:50
3838,37.76808,-122.45043,7,130,1,3/19/14 1:36,3/19/14 1:39,3/19/14 1:51
3839,37.79814,-122.41996,8,55,1,3/19/14 1:37,3/19/14 1:49,3/19/14 1:54
3840,37.804707,-122.420769,4,122,1,3/19/14 1:37,3/19/14 1:38,3/19/14 1:47
3841,37.75807,-122.44355,5,54,2,3/19/14 1:38,3/19/14 1:42,3/19/14 1:55
3842,37.77341,-122.415985,1,62,2,3/19/14 1:38,3/19/14 1:44,3/19/14 1:53
3843,37.79658,-122.43944,4,78,1,3/19/14 1:40,3/19/14 1:40,3/19/14 1:49
3844,37.791356,-122.406917,8,121,1,3/19/14 1:40,3/19/14 1:51,3/19/14 2:02
3845,37.78762,-122.42123,8,116,1,3/19/14 1:41,3/19/14 1:46,3/19/14 1:57
3846,37.77021,-122.413818,1,62,1,3/19/14 1:42,3/19/14 1:53,3/19/14 1:59
3847,37.788564,-122.45821,7,107,2,3/19/14 1:42,3/19/14 1:46,3/19/14 1:55
3848,37.794935,-122.433372,4,128,1,3/19/14 1:45,3/19/14 1:45,3/19/14 1:53
3849,37.80053,-122.42336,4,59,2,3/19/14 1:45,3/19/14 1:46,3/19/14 1:58
3850,37.79239,-122.40648,8,121,1,3/19/14 1:46,3/19/14 2:03,3/19/14 2:10
3851,37.74421,-122.41682,2,134,1,3/19/14 1:46,3/19/14 1:48,3/19/14 2:00
3852,37.765641,-122.444694,5,33,2,3/19/14 1:47,3/19/14 1:48,3/19/14 1:56
3853,37.788249,-122.41625,8,118,2,3/19/14 1:47,3/19/14 1:54,3/19/14 2:05
3854,37.805383,-122.420276,4,123,1,3/19/14 1:47,3/19/14 1:48,3/19/14 1:54
3855,37.77526,-122.431101,5,39,1,3/19/14 1:47,3/19/14 1:49,3/19/14 1:55
3856,37.772409,-122.428084,5,39,1,3/19/14 1:47,3/19/14 1:56,3/19/14 2:03
3857,37.80255,-122.4247,4,137,1,3/19/14 1:48,3/19/14 1:51,3/19/14 2:00
3858,37.756535,-122.416686,2,133,1,3/19/14 1:48,3/19/14 1:50,3/19/14 2:05
3859,37.789143,-122.403713,8,104,4,3/19/14 1:49,3/19/14 2:00,3/19/14 2:19
3860,37.78381,-122.3916,1,38,3,3/19/14 1:49,3/19/14 1:49,3/19/14 2:00
3861,37.79914,-122.41949,4,99,2,3/19/14 1:49,3/19/14 1:51,3/19/14 2:01
3862,37.80274,-122.40307,6,113,1,3/19/14 1:50,3/19/14 1:53,3/19/14 2:04
3863,37.74534,-122.42638,2,50,2,3/19/14 1:51,3/19/14 1:53,3/19/14 1:58
3864,37.75712,-122.43969,5,112,1,3/19/14 1:51,3/19/14 1:55,3/19/14 2:07
3865,37.73896,-122.42005,2,49,2,3/19/14 1:52,3/19/14 1:59,3/19/14 2:06
3866,37.78783,-122.39072,6,82,1,3/19/14 1:52,3/19/14 1:57,3/19/14 2:12
3867,37.7469,-122.41603,2,63,2,3/19/14 1:52,3/19/14 1:59,3/19/14 2:09
3868,37.74104,-122.41199,2,87,3,3/19/14 1:53,3/19/14 2:02,3/19/14 2:12
3869,37.777823,-122.412699,1,114,1,3/19/14 1:53,3/19/14 1:54,3/19/14 2:01
3870,37.78783,-122.39072,6,82,1,3/19/14 1:53,3/19/14 2:12,3/19/14 2:14
3871,37.789064,-122.424908,8,111,1,3/19/14 1:54,3/19/14 1:58,3/19/14 2:05
3872,37.805383,-122.420276,4,122,1,3/19/14 1:54,3/19/14 1:55,3/19/14 2:09
3873,37.783608,-122.415156,8,85,1,3/19/14 1:54,3/19/14 2:01,3/19/14 2:12
3874,37.7898,-122.4343,4,61,1,3/19/14 1:54,3/19/14 1:58,3/19/14 2:12
3875,37.79115,-122.41618,8,55,2,3/19/14 1:55,3/19/14 2:03,3/19/14 2:08
3876,37.762367,-122.437281,5,126,2,3/19/14 1:56,3/19/14 1:57,3/19/14 2:08
3877,37.78081,-122.40272,1,103,2,3/19/14 1:56,3/19/14 1:57,3/19/14 2:12
3878,37.78285,-122.421056,8,116,1,3/19/14 1:57,3/19/14 2:03,3/19/14 2:24
3879,37.78001,-122.4099,1,42,1,3/19/14 1:57,3/19/14 1:59,3/19/14 2:08
3880,37.799028,-122.412886,8,81,1,3/19/14 1:58,3/19/14 2:11,3/19/14 2:23
3881,37.77474,-122.42477,5,36,1,3/19/14 1:58,3/19/14 2:01,3/19/14 2:07
3882,37.77884,-122.465208,7,129,3,3/19/14 1:59,3/19/14 2:07,3/19/14 2:15
3883,37.772223,-122.491296,7,135,2,3/19/14 1:59,3/19/14 2:04,3/19/14 2:21
3884,37.78081,-122.39028,1,44,2,3/19/14 1:59,3/19/14 2:00,3/19/14 2:12
3885,37.765653,-122.426548,5,48,2,3/19/14 1:59,3/19/14 2:03,3/19/14 2:15
3886,37.773046,-122.402149,1,100,3,3/19/14 1:59,3/19/14 2:02,3/19/14 2:06
3887,37.75482,-122.41025,2,125,1,3/19/14 1:59,3/19/14 2:05,3/19/14 2:15
3888,37.766628,-122.433955,5,91,2,3/19/14 2:00,3/19/14 2:05,3/19/14 2:19
3889,37.7676,-122.41067,1,67,3,3/19/14 2:00,3/19/14 2:05,3/19/14 2:20
3890,37.804446,-122.427477,4,78,1,3/19/14 2:00,3/19/14 2:01,3/19/14 2:22
3891,37.788,-122.44839,7,131,1,3/19/14 2:01,3/19/14 2:07,3/19/14 2:17
3892,37.783036,-122.407517,1,132,1,3/19/14 2:01,3/19/14 2:05,3/19/14 2:19
3893,37.79789,-122.43669,4,128,1,3/19/14 2:01,3/19/14 2:03,3/19/14 2:10
3894,37.77987,-122.39149,1,62,4,3/19/14 2:01,3/19/14 2:11,3/19/14 2:19
3895,37.799251,-122.42076,4,79,1,3/19/14 2:02,3/19/14 2:04,3/19/14 2:13
3896,37.79234,-122.3938,6,115,2,3/19/14 2:02,3/19/14 2:03,3/19/14 2:30
3897,37.766005,-122.428788,5,54,1,3/19/14 2:02,3/19/14 2:04,3/19/14 2:12
3898,37.80006,-122.41978,4,79,1,3/19/14 2:03,3/19/14 2:13,3/19/14 2:16
3899,37.774562,-122.399793,1,38,1,3/19/14 2:04,3/19/14 2:14,3/19/14 2:15
3900,37.77079,-122.45384,7,130,2,3/19/14 2:04,3/19/14 2:09,3/19/14 2:23
3901,37.73766,-122.41092,2,50,1,3/19/14 2:04,3/19/14 2:07,3/19/14 2:16
3902,37.75777,-122.44115,5,33,1,3/19/14 2:05,3/19/14 2:07,3/19/14 2:19
3903,37.75177,-122.39961,1,114,1,3/19/14 2:06,3/19/14 2:14,3/19/14 2:20
3904,37.76649,-122.45201,7,90,1,3/19/14 2:06,3/19/14 2:11,3/19/14 2:20
3905,37.770944,-122.439631,5,39,2,3/19/14 2:06,3/19/14 2:08,3/19/14 2:12
3906,37.79347,-122.42463,8,111,1,3/19/14 2:06,3/19/14 2:12,3/19/14 2:23
3907,37.7518,-122.43913,2,134,1,3/19/14 2:06,3/19/14 2:09,3/19/14 2:18
3908,37.764,-122.42345,5,36,2,3/19/14 2:06,3/19/14 2:14,3/19/14 2:25
3909,37.774471,-122.398339,1,38,1,3/19/14 2:06,3/19/14 2:19,3/19/14 2:19
3910,37.789899,-122.418313,8,55,1,3/19/14 2:07,3/19/14 2:13,3/19/14 2:21
3911,37.75505,-122.43443,2,133,1,3/19/14 2:07,3/19/14 2:11,3/19/14 2:18
3912,37.748525,-122.419185,2,49,1,3/19/14 2:07,3/19/14 2:13,3/19/14 2:17
3913,37.761312,-122.446519,5,126,2,3/19/14 2:07,3/19/14 2:15,3/19/14 2:28
3914,37.783199,-122.42081,8,30,1,3/19/14 2:07,3/19/14 2:18,3/19/14 2:29
3915,37.75433,-122.42877,2,63,1,3/19/14 2:07,3/19/14 2:14,3/19/14 2:21
3916,37.80188,-122.44292,4,59,1,3/19/14 2:08,3/19/14 2:10,3/19/14 2:20
3917,37.791333,-122.44363,7,127,1,3/19/14 2:08,3/19/14 2:13,3/19/14 2:21
3918,37.78867,-122.412973,8,55,1,3/19/14 2:09,3/19/14 2:29,3/19/14 2:30
3919,37.7964,-122.42017,8,118,2,3/19/14 2:10,3/19/14 2:25,3/19/14 2:35
3920,37.79085,-122.41852,8,121,2,3/19/14 2:10,3/19/14 2:30,3/19/14 2:37
3921,37.760519,-122.40934,1,100,3,3/19/14 2:12,3/19/14 2:18,3/19/14 2:26
3922,37.758301,-122.43695,5,112,2,3/19/14 2:12,3/19/14 2:16,3/19/14 2:26
3923,37.79975,-122.4259,4,123,2,3/19/14 2:13,3/19/14 2:14,3/19/14 2:22
3924,37.79207,-122.43067,4,99,2,3/19/14 2:13,3/19/14 2:16,3/19/14 2:26
3925,37.80212,-122.41457,4,137,1,3/19/14 2:13,3/19/14 2:14,3/19/14 2:31
3926,37.797295,-122.415264,8,118,1,3/19/14 2:13,3/19/14 2:36,3/19/14 2:36
3927,37.79832,-122.43706,4,122,1,3/19/14 2:14,3/19/14 2:15,3/19/14 2:25
3928,37.787773,-122.450094,7,107,1,3/19/14 2:14,3/19/14 2:16,3/19/14 2:24
3929,37.75068,-122.400642,1,42,1,3/19/14 2:14,3/19/14 2:18,3/19/14 2:27
3930,37.74886,-122.433835,2,87,1,3/19/14 2:15,3/19/14 2:20,3/19/14 2:26
3931,37.756982,-122.43575,2,49,1,3/19/14 2:15,3/19/14 2:21,3/19/14 2:31
3932,37.79164,-122.41976,8,121,1,3/19/14 2:15,3/19/14 2:37,3/19/14 2:42
3933,37.77877,-122.404186,1,103,4,3/19/14 2:16,3/19/14 2:25,3/19/14 2:34
3934,37.7876,-122.413956,8,85,1,3/19/14 2:16,3/19/14 2:31,3/19/14 2:46
3935,37.770551,-122.400117,1,44,2,3/19/14 2:16,3/19/14 2:22,3/19/14 2:29
3936,37.797376,-122.418397,8,118,2,3/19/14 2:17,3/19/14 2:42,3/19/14 2:45
3937,37.78039,-122.432962,5,54,2,3/19/14 2:18,3/19/14 2:20,3/19/14 2:33
3938,37.78366,-122.39601,1,67,3,3/19/14 2:19,3/19/14 2:28,3/19/14 2:43
3939,37.788687,-122.398943,6,124,1,3/19/14 2:19,3/19/14 2:23,3/19/14 2:35
3940,37.773562,-122.410776,1,38,1,3/19/14 2:19,3/19/14 2:27,3/19/14 2:39
3941,37.76455,-122.45426,7,129,1,3/19/14 2:20,3/19/14 2:23,3/19/14 2:34
3942,37.767179,-122.446667,5,39,2,3/19/14 2:20,3/19/14 2:22,3/19/14 2:30
3943,37.80115,-122.43124,4,128,1,3/19/14 2:20,3/19/14 2:21,3/19/14 2:27
3944,37.759833,-122.420605,2,125,1,3/19/14 2:21,3/19/14 2:25,3/19/14 2:36
3945,37.79064,-122.4276,8,104,1,3/19/14 2:22,3/19/14 2:39,3/19/14 2:55
3946,37.764353,-122.430094,5,48,1,3/19/14 2:23,3/19/14 2:25,3/19/14 2:30
3947,37.80242,-122.446169,4,61,2,3/19/14 2:23,3/19/14 2:28,3/19/14 2:37
3948,37.750552,-122.419784,2,133,2,3/19/14 2:23,3/19/14 2:28,3/19/14 2:35
3949,37.798405,-122.440274,4,123,1,3/19/14 2:24,3/19/14 2:26,3/19/14 2:35
3950,37.76383,-122.44724,5,91,1,3/19/14 2:24,3/19/14 2:26,3/19/14 2:36
3951,37.779283,-122.500947,7,131,1,3/19/14 2:25,3/19/14 2:28,3/19/14 2:42
3952,37.805383,-122.420276,4,79,1,3/19/14 2:25,3/19/14 2:27,3/19/14 2:40
3953,37.802807,-122.409642,6,113,2,3/19/14 2:25,3/19/14 2:33,3/19/14 2:45
3954,37.796389,-122.413413,8,111,2,3/19/14 2:25,3/19/14 2:37,3/19/14 2:50
3955,37.7646,-122.44747,5,33,1,3/19/14 2:26,3/19/14 2:28,3/19/14 2:38
3956,37.78688,-122.39392,6,68,1,3/19/14 2:26,3/19/14 2:40,3/19/14 2:54
3957,37.78615,-122.41472,8,85,1,3/19/14 2:26,3/19/14 2:46,3/19/14 2:55
3958,37.80053,-122.42336,4,78,2,3/19/14 2:26,3/19/14 2:31,3/19/14 2:39
3959,37.80196,-122.4273,4,78,2,3/19/14 2:27,3/19/14 2:39,3/19/14 2:45
3960,37.78081,-122.40272,1,132,1,3/19/14 2:27,3/19/14 2:36,3/19/14 2:43
3961,37.799842,-122.410738,6,113,2,3/19/14 2:27,3/19/14 2:50,3/19/14 2:53
3962,37.79109,-122.392787,6,68,2,3/19/14 2:28,3/19/14 2:55,3/19/14 3:08
3963,37.75314,-122.41008,2,87,1,3/19/14 2:28,3/19/14 2:30,3/19/14 2:41
3964,37.75657,-122.44168,5,126,2,3/19/14 2:29,3/19/14 2:34,3/19/14 2:41
3965,37.792208,-122.422458,8,104,2,3/19/14 2:29,3/19/14 2:56,3/19/14 3:11
3966,37.78885,-122.389429,6,68,2,3/19/14 2:29,3/19/14 3:09,3/19/14 3:18
3967,37.781656,-122.389173,1,62,1,3/19/14 2:29,3/19/14 2:33,3/19/14 2:44
3968,37.77397,-122.42338,5,36,1,3/19/14 2:30,3/19/14 2:33,3/19/14 2:40
3969,37.76691,-122.44885,7,130,2,3/19/14 2:30,3/19/14 2:37,3/19/14 2:45
3970,37.762816,-122.397532,1,114,1,3/19/14 2:30,3/19/14 2:34,3/19/14 2:41
3971,37.750227,-122.396319,1,44,3,3/19/14 2:30,3/19/14 2:36,3/19/14 2:44
3972,37.742746,-122.421407,2,134,2,3/19/14 2:30,3/19/14 2:33,3/19/14 2:42
3973,37.786144,-122.40216,6,110,3,3/19/14 2:30,3/19/14 2:45,3/19/14 3:01
3974,37.803448,-122.423031,4,78,1,3/19/14 2:30,3/19/14 2:45,3/19/14 2:49
3975,37.800996,-122.404736,6,82,2,3/19/14 2:31,3/19/14 2:43,3/19/14 2:50
3976,37.777719,-122.39578,1,100,2,3/19/14 2:31,3/19/14 2:42,3/19/14 2:49
3977,37.78937,-122.391822,6,83,2,3/19/14 2:32,3/19/14 2:49,3/19/14 3:05
3978,37.78622,-122.389689,6,83,1,3/19/14 2:32,3/19/14 3:05,3/19/14 3:14
3979,37.78354,-122.39865,1,132,1,3/19/14 2:32,3/19/14 2:43,3/19/14 2:51
3980,37.79646,-122.41681,8,116,1,3/19/14 2:32,3/19/14 2:50,3/19/14 3:00
3981,37.75353,-122.42356,2,50,1,3/19/14 2:33,3/19/14 2:35,3/19/14 2:39
3982,37.790744,-122.415664,8,55,1,3/19/14 2:35,3/19/14 2:43,3/19/14 2:52
3983,37.786142,-122.414724,8,81,1,3/19/14 2:35,3/19/14 2:43,3/19/14 2:55
3984,37.77708,-122.42883,5,48,1,3/19/14 2:35,3/19/14 2:35,3/19/14 2:46
3985,37.76136,-122.40321,1,42,1,3/19/14 2:35,3/19/14 2:38,3/19/14 2:51
3986,37.765279,-122.430978,5,112,3,3/19/14 2:35,3/19/14 2:39,3/19/14 2:49
3987,37.754793,-122.421442,2,63,1,3/19/14 2:36,3/19/14 2:38,3/19/14 2:44
3988,37.80134,-122.42791,4,122,2,3/19/14 2:36,3/19/14 2:37,3/19/14 2:40
3989,37.76155,-122.45501,7,127,2,3/19/14 2:37,3/19/14 2:40,3/19/14 2:54
3990,37.743992,-122.428921,2,133,2,3/19/14 2:37,3/19/14 2:41,3/19/14 2:48
3991,37.80424,-122.43955,4,128,1,3/19/14 2:37,3/19/14 2:38,3/19/14 2:48
3992,37.785044,-122.390983,6,83,2,3/19/14 2:37,3/19/14 3:15,3/19/14 3:25
3993,37.77407,-122.45253,7,135,2,3/19/14 2:38,3/19/14 2:43,3/19/14 2:53
3994,37.78479,-122.42457,8,30,2,3/19/14 2:38,3/19/14 2:47,3/19/14 2:58
3995,37.75844,-122.43956,5,39,1,3/19/14 2:38,3/19/14 2:44,3/19/14 2:53
3996,37.742691,-122.42437,2,49,2,3/19/14 2:38,3/19/14 2:47,3/19/14 2:53
3997,37.801475,-122.4245,4,99,2,3/19/14 2:39,3/19/14 2:42,3/19/14 2:48
3998,37.785204,-122.443255,7,129,2,3/19/14 2:39,3/19/14 2:45,3/19/14 2:53
3999,37.78281,-122.39084,1,103,1,3/19/14 2:39,3/19/14 2:42,3/19/14 2:54
4000,37.787714,-122.41286,8,81,2,3/19/14 2:39,3/19/14 2:55,3/19/14 3:07
4001,37.752447,-122.441952,2,50,2,3/19/14 2:41,3/19/14 2:46,3/19/14 2:54
4002,37.770733,-122.426218,5,91,4,3/19/14 2:41,3/19/14 2:45,3/19/14 2:52
4003,37.78658,-122.401589,6,110,2,3/19/14 2:41,3/19/14 3:02,3/19/14 3:05
4004,37.790462,-122.407915,8,121,1,3/19/14 2:41,3/19/14 2:53,3/19/14 3:02
4005,37.74093,-122.42777,2,49,1,3/19/14 2:42,3/19/14 2:53,3/19/14 2:56
4006,37.78736,-122.43833,5,33,1,3/19/14 2:42,3/19/14 2:44,3/19/14 2:53
4007,37.776634,-122.441518,5,54,1,3/19/14 2:43,3/19/14 2:57,3/19/14 2:58
4008,37.763467,-122.427216,5,36,1,3/19/14 2:43,3/19/14 2:48,3/19/14 2:56
4009,37.768562,-122.426848,5,91,1,3/19/14 2:43,3/19/14 2:53,3/19/14 3:02
4010,37.79956,-122.42079,4,122,2,3/19/14 2:43,3/19/14 2:50,3/19/14 3:01
4011,37.75851,-122.41243,2,125,1,3/19/14 2:44,3/19/14 2:50,3/19/14 3:06
4012,37.758116,-122.435855,5,126,2,3/19/14 2:44,3/19/14 2:49,3/19/14 2:59
4013,37.77774,-122.40798,1,38,2,3/19/14 2:44,3/19/14 2:49,3/19/14 2:55
4014,37.802938,-122.434297,4,79,1,3/19/14 2:44,3/19/14 2:47,3/19/14 2:58
4015,37.796469,-122.416828,8,116,3,3/19/14 2:44,3/19/14 3:04,3/19/14 3:09
4016,37.773727,-122.402163,1,114,3,3/19/14 2:44,3/19/14 2:50,3/19/14 2:58
4017,37.75379,-122.432854,2,134,2,3/19/14 2:44,3/19/14 2:49,3/19/14 2:57
4018,37.798061,-122.42043,4,122,2,3/19/14 2:45,3/19/14 3:01,3/19/14 3:05
4019,37.79507,-122.44385,4,123,1,3/19/14 2:45,3/19/14 2:47,3/19/14 3:04
4020,37.764136,-122.4542,7,130,2,3/19/14 2:45,3/19/14 2:53,3/19/14 3:03
4021,37.80453,-122.42209,4,61,1,3/19/14 2:46,3/19/14 2:52,3/19/14 2:57
4022,37.79207,-122.42355,8,118,1,3/19/14 2:47,3/19/14 2:59,3/19/14 3:09
4023,37.802432,-122.423523,4,61,2,3/19/14 2:48,3/19/14 2:59,3/19/14 3:05
4024,37.781973,-122.422324,8,111,1,3/19/14 2:49,3/19/14 2:59,3/19/14 3:10
4025,37.764934,-122.400244,1,67,1,3/19/14 2:50,3/19/14 2:51,3/19/14 3:01
4026,37.76009,-122.42174,2,133,2,3/19/14 2:50,3/19/14 2:54,3/19/14 3:02
4027,37.791844,-122.418192,8,118,1,3/19/14 2:50,3/19/14 3:10,3/19/14 3:16
4028,37.78908,-122.43725,4,137,1,3/19/14 2:51,3/19/14 2:57,3/19/14 3:10
4029,37.778292,-122.394292,1,44,2,3/19/14 2:51,3/19/14 2:58,3/19/14 3:05
4030,37.800909,-122.413185,8,55,1,3/19/14 2:52,3/19/14 3:03,3/19/14 3:13
4031,37.78667,-122.39017,6,113,1,3/19/14 2:52,3/19/14 3:03,3/19/14 3:15
4032,37.790763,-122.411563,8,121,1,3/19/14 2:52,3/19/14 3:06,3/19/14 3:10
4033,37.79523,-122.42322,8,30,1,3/19/14 2:52,3/19/14 3:11,3/19/14 3:18
4034,37.7924,-122.42441,8,30,2,3/19/14 2:53,3/19/14 3:18,3/19/14 3:27
4035,37.77403,-122.395548,1,44,2,3/19/14 2:53,3/19/14 3:05,3/19/14 3:20
4036,37.79936,-122.41783,8,55,2,3/19/14 2:53,3/19/14 3:14,3/19/14 3:25
4037,37.778875,-122.397221,1,62,1,3/19/14 2:54,3/19/14 2:56,3/19/14 3:06
4038,37.747897,-122.424418,2,87,1,3/19/14 2:56,3/19/14 2:58,3/19/14 3:01
4039,37.78885,-122.389429,6,113,2,3/19/14 2:56,3/19/14 3:15,3/19/14 3:26
4040,37.7987,-122.42062,4,78,1,3/19/14 2:57,3/19/14 2:58,3/19/14 3:08
4041,37.773204,-122.432351,5,112,2,3/19/14 2:57,3/19/14 2:58,3/19/14 3:04
4042,37.75658,-122.42637,2,63,2,3/19/14 2:57,3/19/14 3:00,3/19/14 3:07
4043,37.791973,-122.417224,8,118,1,3/19/14 2:57,3/19/14 3:16,3/19/14 3:22
4044,37.785294,-122.434809,5,48,2,3/19/14 2:58,3/19/14 3:02,3/19/14 3:11
4045,37.79801,-122.418831,8,55,2,3/19/14 2:58,3/19/14 3:25,3/19/14 3:33
4046,37.795319,-122.403274,6,115,5,3/19/14 2:58,3/19/14 3:06,3/19/14 3:18
4047,37.78658,-122.401589,1,132,1,3/19/14 2:58,3/19/14 3:03,3/19/14 3:16
4048,37.791048,-122.445683,7,135,1,3/19/14 2:59,3/19/14 3:02,3/19/14 3:11
4049,37.776802,-122.463987,7,129,2,3/19/14 2:59,3/19/14 3:05,3/19/14 3:11
4050,37.758833,-122.415863,2,50,2,3/19/14 3:00,3/19/14 3:05,3/19/14 3:13
4051,37.73945,-122.41897,2,49,2,3/19/14 3:00,3/19/14 3:04,3/19/14 3:14
4052,37.800564,-122.426076,4,128,1,3/19/14 3:01,3/19/14 3:01,3/19/14 3:01
4053,37.781656,-122.389173,1,100,1,3/19/14 3:01,3/19/14 3:06,3/19/14 3:20
4054,37.75962,-122.416956,2,87,2,3/19/14 3:01,3/19/14 3:10,3/19/14 3:20
4055,37.766631,-122.422038,5,33,1,3/19/14 3:03,3/19/14 3:05,3/19/14 3:15
4056,37.75421,-122.412241,2,134,3,3/19/14 3:03,3/19/14 3:11,3/19/14 3:25
4057,37.77609,-122.43686,5,36,2,3/19/14 3:03,3/19/14 3:05,3/19/14 3:09
4058,37.770442,-122.436083,5,39,1,3/19/14 3:03,3/19/14 3:12,3/19/14 3:15
4059,37.786786,-122.442814,7,127,1,3/19/14 3:04,3/19/14 3:07,3/19/14 3:19
4060,37.80263,-122.44059,4,59,2,3/19/14 3:04,3/19/14 3:05,3/19/14 3:13
4061,37.76444,-122.44591,5,112,2,3/19/14 3:04,3/19/14 3:04,3/19/14 3:14
4062,37.792725,-122.403768,6,93,1,3/19/14 3:04,3/19/14 3:08,3/19/14 3:16
4063,37.765648,-122.443023,5,126,1,3/19/14 3:05,3/19/14 3:07,3/19/14 3:13
